Energy_Consumption_kWh,Vehicle_ID,Traffic_Condition,Speed_kmh,Slope_%,Temperature_C,Road_Type,Humidity_%,Wind_Speed_ms,Weather_Condition
8.64341,1628,3,32.9599,1.02462,2.61228,3,51.3177,7.98079,4
9.48455,1459,1,108.032,-4.20874,2.74529,3,44.985,3.30485,3
6.91274,1029,3,20.9398,-2.03511,2.80839,3,51.3102,13.3812,4
4.40851,1902,1,27.3041,0.5064,2.92375,3,26.8911,1.39335,3
9.86842,1703,1,112.953,1.98858,2.94361,3,88.8022,4.67594,4
10.4077,1819,1,116.48,-3.45859,2.95559,3,80.94,9.89595,1
10.7714,1519,2,108.109,2.08678,2.96908,3,35.7454,13.2296,1
9.23971,1404,3,48.2433,-2.47162,2.97178,3,84.494,14.3972,3
6.68959,1440,2,58.0825,-3.18577,3.02806,3,85.619,4.56075,4
9.8462,1499,2,94.7149,-3.6722,3.02884,3,56.8582,5.54375,4
12.6697,1657,3,110.194,-3.72273,3.04534,3,32.8062,8.76493,3
10.6701,1906,2,60.8305,-2.86309,3.04741,3,81.7149,10.2281,4
6.75046,1961,1,53.5592,5.97917,3.08917,3,47.7785,14.2033,2
9.36519,1996,3,98.7189,1.54922,3.12114,3,57.1374,3.73121,4
9.70476,1768,2,69.9756,8.02756,3.13816,3,62.6511,11.9251,2
9.63136,1977,2,86.5266,8.2189,3.17304,3,58.1748,2.81283,3
6.22909,1261,3,16.8599,0.808529,3.18303,3,73.6036,11.2909,4
7.67171,1684,1,42.1171,-2.42106,3.18614,3,77.5725,7.82501,2
8.40858,1448,1,42.7686,-1.38456,3.19841,3,83.9291,1.81138,2
5.63226,1994,1,28.688,2.53872,3.20872,3,63.7462,10.3963,2
8.02304,1933,3,62.2274,3.58768,3.23046,3,76.866,2.79982,2
11.6921,1775,1,109.835,-2.49968,3.23814,3,24.3712,0.0937549,1
11.9316,1468,1,91.9565,-2.5335,3.25642,3,75.0162,6.20503,1
7.6742,1028,2,76.7042,-0.247717,3.28557,3,45.8347,3.59275,2
7.31635,1307,3,45.5702,1.74558,3.296,3,41.2208,9.35339,4
7.07574,1799,3,3.37458,6.28618,3.34492,3,52.6295,4.87638,4
13.4302,1660,2,117.105,4.40898,3.38098,3,79.2648,10.661,2
7.82571,1373,3,76.4883,9.95946,3.38345,3,20.9992,11.1773,2
11.0022,1647,3,118.272,-2.73156,3.45343,3,32.8541,10.0952,2
10.6151,1488,2,71.5371,8.96454,3.47782,3,55.4037,12.8827,1
11.0023,1398,3,99.4451,6.51893,3.48032,3,80.7838,2.1226,1
6.32232,1275,1,33.819,8.97776,3.49239,3,79.0649,1.64273,1
6.45294,1352,2,9.34278,-3.93609,3.52262,3,73.9413,9.93293,4
8.4229,1853,1,55.0729,8.90789,3.54482,3,73.462,7.11361,4
11.5049,1507,2,111.808,8.03125,3.59076,3,53.8437,2.82303,4
6.72248,1377,3,61.1671,8.79892,3.6195,3,20.91,1.09477,1
5.63776,1585,2,42.7149,1.71849,3.62375,3,46.3464,1.67486,1
3.91689,1189,3,18.1517,-3.54383,3.66513,3,24.8228,8.23338,3
7.95194,1065,2,47.8175,0.621629,3.66646,3,37.6949,4.57795,2
8.9263,1628,3,81.488,9.67661,3.67394,3,79.7802,1.56103,4
6.47979,1112,1,69.4032,5.57714,3.6764,3,38.5141,8.85882,2
9.34835,1859,1,84.1039,-1.15155,3.69041,3,25.4282,7.48442,3
8.83217,1347,1,75.2795,0.616204,3.70202,3,88.8895,1.37804,3
9.95503,1410,2,98.2057,1.77735,3.72689,3,33.8341,5.64565,3
6.00698,1617,2,14.0477,-3.82089,3.77137,3,38.4725,5.98356,2
4.96728,1585,1,49.2718,-1.92834,3.81905,3,26.8779,2.53805,2
8.85604,1730,2,34.3469,7.50457,3.8648,3,87.9808,13.7555,2
5.58026,1660,1,10.2068,-0.639883,3.90237,3,27.5311,3.17496,1
9.20636,1341,3,80.4521,5.25464,3.95647,3,62.7008,11.4919,1
8.05153,1091,2,57.622,4.64295,3.98361,3,52.215,1.94147,4
5.5919,1369,3,45.1165,-1.15804,3.98546,3,59.4185,11.9722,1
11.099,1171,2,118.388,8.34949,4.05672,3,25.7179,9.98418,1
8.46987,1776,1,84.3049,9.41461,4.07256,3,65.7975,14.0344,3
5.28127,1264,3,19.3181,-0.156636,4.10694,3,59.585,13.3057,3
8.68532,1607,3,75.7703,0.274841,4.11951,3,40.8243,4.37446,1
11.9161,1121,3,91.1151,2.70793,4.19907,3,37.103,11.377,4
12.11,1606,3,110.712,7.86481,4.22553,3,52.41,3.72069,2
5.3683,1817,3,6.42919,-2.57257,4.25321,3,25.7532,0.92654,3
7.85129,1664,2,64.0265,-2.96302,4.30423,3,40.943,3.1183,3
5.54668,1380,1,3.64246,7.21889,4.30491,3,54.8995,13.3466,2
4.12356,1500,2,8.24564,-0.61401,4.31925,3,57.6822,13.1618,3
10.4719,1414,3,116.806,-0.118994,4.36323,3,39.9306,11.5882,3
6.68621,1189,2,19.6876,-3.20771,4.37414,3,21.1282,7.52193,1
6.15208,1649,2,34.698,3.21339,4.48071,3,54.7952,2.18324,3
9.99626,1358,2,60.6836,-1.27862,4.50375,3,52.2543,1.51011,1
10.1561,1798,2,76.0454,5.7895,4.50771,3,66.3835,10.1689,2
8.22207,1040,2,45.9797,1.67835,4.53607,3,75.6303,7.89269,2
9.64649,1839,2,77.3708,9.50236,4.61752,3,54.7103,11.8658,4
8.9795,1988,3,48.2252,9.77871,4.67302,3,88.4677,2.25055,2
9.22975,1349,2,69.8574,-2.02853,4.68367,3,79.881,7.10475,3
4.70121,1083,3,6.74692,2.63266,4.75048,3,34.8674,0.0996734,3
8.53358,1502,2,8.41298,4.20784,4.80752,3,84.9508,7.23768,3
7.38797,1823,3,73.8084,-1.25508,4.82938,3,68.996,6.18466,3
11.7857,1648,3,111.143,6.00847,4.86951,3,57.3002,2.78343,1
10.2068,1394,2,103.421,-3.79584,4.89114,3,21.6805,5.58582,2
6.2889,1634,3,4.67494,4.38622,4.89878,3,73.9998,3.21847,4
11.5769,1516,1,103.867,8.10735,4.91692,3,82.4264,14.099,2
7.58092,1866,3,69.4568,5.98846,4.9198,3,22.6395,10.0253,1
8.43427,1484,2,38.4744,3.78583,4.95663,3,75.846,9.55446,4
12.5173,1410,2,101.934,-4.66771,4.95987,3,56.3344,7.73311,4
6.42315,1801,2,61.3313,5.63469,4.97245,3,84.0975,2.32466,4
8.17627,1674,1,106.391,-4.05457,5.04045,3,47.2744,7.9163,1
6.79555,1150,3,44.5129,-3.42935,5.04265,3,47.6518,13.3604,2
9.66559,1160,2,101.995,-1.31071,5.11444,3,43.3616,10.4781,1
8.78738,1729,1,91.0532,-2.99453,5.11831,3,26.8947,12.3026,4
6.31076,1574,1,27.5993,8.29544,5.14724,3,78.19,0.462697,4
11.7064,1318,3,116.963,-0.399826,5.1732,3,89.3885,8.23905,4
11.2008,1118,2,64.5627,2.12514,5.17352,3,51.3328,14.8235,4
11.4199,1169,3,94.0486,0.242988,5.17707,3,49.8968,14.5871,2
5.7676,1524,2,11.1151,8.06424,5.23293,3,70.3991,2.89921,3
10.7016,1103,1,80.5525,9.97711,5.24121,3,74.6246,10.9324,3
7.98967,1616,2,38.5395,-3.94917,5.25021,3,71.6726,5.00003,4
8.98437,1878,1,51.932,8.97042,5.26649,3,71.5867,7.48784,3
6.66783,1427,2,35.3781,-1.73965,5.26955,3,24.9465,13.4101,2
8.90673,1498,2,62.1553,-1.16275,5.27108,3,67.9955,0.160292,1
9.1145,1645,3,118.611,-2.3225,5.31126,3,36.3951,5.77618,3
9.18592,1286,2,82.5323,-3.92155,5.34571,3,80.2595,7.46921,3
11.6348,1967,1,96.9398,0.690559,5.35567,3,63.2112,7.26938,1
11.4961,1344,3,92.3331,1.87363,5.36061,3,34.9796,3.65544,3
6.57995,1709,3,34.145,3.96832,5.41502,3,23.0722,13.2056,2
6.89929,1347,3,45.94,6.33429,5.4805,3,47.0686,3.40684,1
10.8523,1776,1,111.176,2.08267,5.51904,3,29.3175,4.79073,2
9.13823,1142,2,49.9393,6.50615,5.53542,3,74.6284,14.1701,3
5.2936,1726,3,9.61269,9.06122,5.58521,3,46.6677,3.46145,3
6.53474,1657,3,31.2058,-1.42064,5.5861,3,51.0734,4.32303,1
10.5136,1799,3,75.2163,8.18129,5.61264,3,21.3626,3.73203,4
6.74556,1727,1,56.002,-1.30974,5.63964,3,52.6421,11.9388,3
12.8628,1179,2,115.722,7.33956,5.65615,3,29.3174,5.50988,4
6.65179,1850,1,15.0772,-4.14509,5.65899,3,63.8184,13.6792,2
8.19924,1099,3,74.9741,-1.15882,5.6773,3,67.1635,3.1199,2
10.1833,1632,3,88.4918,0.112519,5.68744,3,76.7805,0.859114,4
7.06516,1773,1,16.6077,0.555031,5.7591,3,62.4855,14.3745,1
9.70403,1982,1,79.9689,9.84601,5.77585,3,26.47,13.9753,3
7.52276,1735,3,29.2131,3.81455,5.78262,3,39.1716,8.44768,1
9.63577,1430,3,65.8647,9.64381,5.78487,3,86.8277,10.8199,4
7.05695,1106,1,52.0613,4.00538,5.78678,3,39.3349,4.81282,3
9.84147,1442,1,72.9315,3.96887,5.85521,3,54.8406,14.557,4
10.7119,1579,1,74.5597,-2.70037,5.89723,3,88.8428,9.85184,1
8.38043,1225,3,66.9455,8.03905,5.93663,3,76.9108,1.25791,3
13.1605,1396,3,110.305,7.74218,5.99515,3,66.3202,11.8226,4
5.52071,1593,2,26.4781,-0.412622,5.99888,3,23.1912,12.6242,4
8.92956,1724,1,46.9101,3.70879,6.07521,3,40.3038,6.42873,1
9.56957,1943,2,102.542,8.12051,6.08605,3,37.3362,9.22709,3
8.03244,1391,3,39.0253,-4.14909,6.09105,3,53.6633,0.17704,2
12.0196,1982,2,104.63,4.46071,6.14185,3,63.8824,12.5614,4
5.85971,1155,1,34.4216,4.64595,6.14419,3,78.3063,7.82155,1
9.75649,1911,3,54.2658,3.72464,6.20698,3,51.5485,3.79014,4
8.07602,1385,3,24.3159,7.26682,6.22729,3,57.9927,11.9314,1
6.39918,1660,1,51.5608,3.39227,6.24925,3,41.8033,4.91911,2
4.57747,1284,2,6.82577,8.82203,6.27636,3,45.85,0.341526,4
8.23438,1264,1,0.438757,-3.99242,6.29832,3,82.6805,14.5876,1
10.9532,1123,2,92.5347,8.21344,6.30934,3,87.0527,0.73496,4
8.42441,1992,3,70.1339,-4.53511,6.31524,3,76.8203,7.6397,3
8.60385,1989,1,81.3268,8.31308,6.3298,3,71.3623,9.92965,1
9.76964,1274,1,74.4002,-0.561199,6.34628,3,47.6146,2.82775,2
8.29244,1277,1,68.8639,0.36611,6.41696,3,82.3484,9.88167,1
10.1444,1217,2,114.957,-0.304366,6.43793,3,89.1378,1.16469,4
9.24982,1416,3,101.384,8.7654,6.45632,3,63.6438,13.7247,1
6.64294,1800,2,10.2484,0.364941,6.46947,3,58.1764,13.1996,2
6.11769,1514,1,10.3363,1.39169,6.52677,3,80.2806,11.5046,4
9.68248,1805,1,101.626,2.93321,6.52833,3,45.8794,8.21192,1
10.3426,1786,3,96.6516,-0.118383,6.53893,3,50.2242,1.92575,1
9.93231,1503,3,107.37,-0.764864,6.54417,3,38.6312,13.3039,2
9.034,1973,1,97.3952,2.37184,6.60883,3,27.6039,11.0597,1
8.57775,1311,1,25.0917,3.83962,6.63733,3,51.9818,0.491731,1
8.52478,1686,3,0.725645,-2.73264,6.6631,3,85.916,2.74804,2
6.11553,1685,2,7.43358,9.35028,6.67431,3,72.1738,2.64198,3
5.71616,1752,2,50.6631,1.35562,6.68665,3,23.0784,13.8779,3
6.01877,1669,3,31.4006,0.785123,6.72465,3,26.3225,8.48085,3
5.83362,1133,1,35.5118,4.11841,6.80111,3,79.0009,12.5628,2
10.6851,1831,3,84.8735,8.60945,6.83522,3,50.4269,8.53864,1
8.17626,1575,3,56.1265,6.83626,6.88853,3,48.2619,6.38179,1
10.5647,1659,1,77.8367,0.809638,6.91068,3,89.3323,9.63931,4
11.3033,1489,2,116.079,0.953866,6.92489,3,44.948,1.4674,1
11.5771,1970,3,88.7497,7.16067,6.92761,3,60.2399,5.95797,2
7.22229,1496,1,27.867,0.48198,6.95619,3,89.1871,4.86228,4
11.0605,1089,3,92.2497,5.50068,6.98013,3,62.5393,4.01006,1
9.09757,1822,1,48.8839,-1.08315,7.02409,3,44.2217,4.14137,3
10.7548,1780,2,85.9182,1.43843,7.05479,3,52.4022,7.29547,3
4.94805,1171,1,1.9911,-4.30053,7.06216,3,76.787,8.86013,1
10.4074,1169,2,103.924,-4.83264,7.10141,3,72.5884,12.4656,1
11.0613,1898,1,91.0772,6.81621,7.11946,3,54.8064,8.28308,1
9.43583,1120,1,63.7746,3.97585,7.13926,3,69.3278,14.2496,2
11.457,1792,3,71.5277,-3.16913,7.15128,3,74.9104,7.39181,4
9.57138,1238,2,58.7271,8.74179,7.15314,3,29.6275,14.7945,1
6.22086,1057,3,19.1391,0.400788,7.17613,3,65.3853,13.755,1
10.2266,1546,3,118.604,0.519587,7.19381,3,34.9121,0.296058,3
6.00974,1186,2,78.5581,-2.37893,7.20037,3,51.9757,6.64823,2
9.95522,1685,2,73.2009,-3.62224,7.21309,3,80.7303,3.28983,4
8.41841,1496,2,62.2192,0.524369,7.32563,3,57.7757,4.80078,2
11.2649,1265,2,92.9608,-0.605057,7.32629,3,81.7357,14.4437,4
11.1245,1911,2,118.995,1.18216,7.33684,3,68.8656,2.26126,3
9.25489,1358,3,113.285,-2.48532,7.35999,3,75.3432,1.86957,2
9.11932,1986,2,67.7943,8.4124,7.40483,3,39.8836,4.63094,4
10.3741,1792,2,60.7254,2.4123,7.40484,3,87.8082,10.2069,1
9.7135,1340,3,95.2817,9.55098,7.43487,3,48.6816,9.0783,1
6.14201,1154,2,37.0701,1.40086,7.46314,3,30.4931,12.317,4
6.42858,1409,2,41.1931,9.98124,7.48404,3,61.0665,12.3938,3
8.40235,1460,2,15.1202,6.63509,7.49115,3,47.8968,8.15745,1
7.5165,1620,1,21.1068,-1.6,7.53843,3,87.3327,8.27377,2
6.23837,1287,1,6.71116,-1.34215,7.55135,3,67.4515,9.03239,3
7.48325,1825,2,44.704,-1.32199,7.55468,3,49.1388,4.18135,1
6.38473,1221,3,20.4976,0.838332,7.58254,3,80.1151,1.43594,2
7.54975,1616,3,27.9274,0.212064,7.58386,3,42.3819,14.3718,4
13.0391,1880,2,101.36,2.37718,7.58743,3,88.5774,9.69653,2
9.27984,1310,2,75.4481,-3.67821,7.6571,3,71.5586,9.86581,4
10.7266,1975,2,89.8756,3.38723,7.66262,3,46.8288,12.8852,3
6.37949,1401,3,34.3823,3.30253,7.67299,3,22.0958,9.73882,4
6.56959,1446,2,33.726,8.91686,7.71498,3,85.4397,4.02736,1
9.13762,1427,1,51.9275,-1.40235,7.81791,3,69.1218,4.11942,1
10.0455,1062,2,43.3685,2.18287,7.82173,3,75.4464,9.51921,3
7.42033,1808,1,11.9496,-4.1344,7.84665,3,75.8567,9.85097,3
8.91935,1955,3,103.991,-2.5101,7.87522,3,77.2045,5.46816,2
6.74454,1487,3,0.0784069,1.4973,7.96079,3,65.1359,14.7738,3
13.6631,1123,1,118.877,2.81541,7.9693,3,80.9059,11.7622,2
7.74162,1052,3,69.6107,1.60488,7.97696,3,48.0542,4.2154,3
8.6432,1355,3,15.2333,9.46519,8.02155,3,81.2362,13.025,3
5.97637,1553,3,10.7368,7.84785,8.04761,3,37.3598,7.67115,2
9.97855,1172,3,53.7703,5.08041,8.05512,3,85.3672,11.9523,4
7.33994,1436,3,65.6454,-2.9601,8.09143,3,87.2061,4.2004,2
10.549,1278,2,109.224,-2.80648,8.12377,3,26.4426,14.0839,4
10.7272,1866,3,95.1195,9.30884,8.12621,3,75.2722,13.7713,4
8.62303,1319,1,38.4071,6.09427,8.14094,3,46.1352,11.4188,2
6.76528,1290,1,6.15526,-1.75083,8.1451,3,63.5726,0.584617,2
11.7072,1768,1,112.168,9.64688,8.20895,3,66.9063,9.12091,1
6.71786,1258,2,7.59041,4.04089,8.21431,3,82.8292,8.24145,2
6.98028,1166,3,85.4664,-2.77408,8.21521,3,38.0213,1.7391,4
10.695,1739,3,104.344,1.51596,8.22534,3,74.7814,10.7396,3
8.48287,1207,3,58.2761,1.6341,8.23649,3,37.9715,13.1517,3
13.6363,1281,3,112.618,0.81859,8.26916,3,57.0255,12.1591,1
8.43266,1778,1,74.7807,-1.34803,8.27773,3,47.9773,13.1196,3
9.8609,1813,1,35.3642,6.04323,8.30002,3,85.3908,7.8782,3
8.99054,1619,1,107.442,0.787753,8.32543,3,24.9563,14.6064,2
13.4716,1301,1,116.971,3.72087,8.35017,3,37.602,13.675,3
9.55346,1476,1,47.8842,7.43526,8.37809,3,79.6583,12.425,4
5.43841,1628,1,9.21097,-2.9329,8.3954,3,72.7682,12.3973,2
3.4954,1241,3,1.44036,0.484567,8.4225,3,30.5947,5.77176,1
6.36934,1721,3,0.0289206,-3.25865,8.44136,3,78.0142,13.515,1
10.0002,1797,2,90.2962,-0.632188,8.45238,3,75.8262,7.90308,2
9.8685,1763,1,70.8765,9.13036,8.46524,3,54.8815,6.04896,3
6.32676,1304,2,43.1611,0.365232,8.473,3,27.412,12.6629,4
6.74596,1639,2,52.5338,-4.50899,8.50223,3,40.7148,6.18553,2
7.13685,1890,1,24.5091,-2.26098,8.58528,3,66.5101,6.3926,2
6.0673,1460,2,0.940991,2.53488,8.62367,3,50.7804,14.3681,3
10.2493,1957,3,36.5713,-1.3833,8.65403,3,82.5351,3.71206,4
6.30335,1891,3,17.6764,-1.23396,8.68525,3,85.2254,13.5972,1
9.93433,1763,1,96.4432,3.82549,8.72204,3,60.8477,4.77888,2
10.7786,1297,1,118.183,-0.125648,8.76885,3,51.0848,12.6244,2
9.22902,1880,2,83.7685,8.38744,8.87651,3,51.4907,3.11017,2
10.4142,1489,3,105.959,0.0630692,8.90755,3,21.9808,14.5105,2
7.2647,1627,2,17.593,2.34885,8.98886,3,81.9252,0.0893493,3
9.34403,1129,2,75.6022,-2.66944,9.03454,3,75.8035,8.66839,2
6.14246,1343,3,29.6358,9.15766,9.03513,3,86.9566,14.7457,4
8.60911,1766,3,80.8956,0.731551,9.05941,3,67.1728,6.40317,1
11.3601,1311,2,81.0547,4.46484,9.06495,3,86.3393,2.41796,2
9.05399,1371,1,67.5797,2.05586,9.06625,3,78.9687,5.30983,3
8.71966,1083,3,65.3214,6.1905,9.1301,3,56.3437,9.90375,1
4.86594,1754,3,17.1343,-3.44977,9.14934,3,34.3859,2.04641,3
6.04565,1435,2,11.3958,1.59674,9.17331,3,59.6832,5.85595,1
8.83021,1119,2,61.1982,-3.81782,9.21004,3,77.8502,9.74689,2
9.44793,1952,2,85.5146,2.28288,9.24314,3,64.6162,9.40873,1
12.7345,1732,3,109.059,7.15024,9.29529,3,61.329,13.6437,3
7.44235,1195,1,43.5002,-4.46514,9.349,3,29.0742,7.68802,2
10.7983,1876,2,103.464,6.20412,9.46076,3,20.8562,11.4263,4
10.5853,1622,1,108.709,-1.40476,9.46659,3,38.1069,9.20084,3
9.15871,1193,1,53.6087,9.78546,9.54216,3,82.3776,10.7825,3
9.50344,1015,2,107.639,-0.614978,9.57122,3,46.3873,2.67278,3
7.98531,1182,2,42.8125,5.74181,9.59847,3,31.2745,6.85734,2
10.3415,1788,3,93.4219,5.74787,9.60286,3,27.7647,3.96743,2
7.97728,1574,1,53.7208,-3.02497,9.613,3,31.8681,11.7825,3
9.02019,1403,3,33.068,1.92192,9.62909,3,51.5017,7.2636,2
8.17624,1144,1,44.6452,3.9661,9.63834,3,52.1415,5.70073,4
6.18383,1572,3,6.56792,1.72601,9.68089,3,45.0492,6.57166,2
9.26375,1201,3,66.0685,7.78697,9.70796,3,55.9827,11.0228,4
8.53513,1131,2,91.2193,6.52598,9.72745,3,45.3693,3.65763,1
6.4893,1682,3,22.8458,1.05747,9.81908,3,56.6758,9.13236,1
7.9197,1701,2,27.211,5.4242,9.8311,3,44.1955,6.71885,1
7.34585,1862,1,68.5053,0.318275,9.86865,3,57.4359,14.8542,2
7.47347,1671,1,69.9829,3.65971,9.87258,3,50.7544,14.8778,2
7.87198,1437,2,36.8132,2.26165,9.88564,3,82.8588,10.5864,4
7.8312,1270,3,6.97103,5.31155,9.88567,3,77.5492,10.8546,2
7.82213,1105,3,5.91708,-2.77244,9.90264,3,61.9892,14.1572,1
8.13925,1647,1,83.0825,-1.95936,9.922,3,31.5855,1.76535,1
6.76492,1655,3,19.2438,9.53561,9.93475,3,53.4287,10.7404,2
9.65399,1107,3,119.721,-2.24934,9.97035,3,22.6913,0.606537,3
8.14832,1941,2,87.4338,-3.95899,9.97224,3,30.6677,12.8632,1
7.58341,1629,2,41.1632,4.07554,9.97652,3,74.7548,7.66689,3
12.7385,1494,3,117.295,7.56999,10.0315,3,83.601,10.1097,4
4.80376,1905,1,47.1777,-4.33068,10.0328,3,34.6004,8.24941,3
10.6745,1905,3,104.496,-4.27777,10.0385,3,69.2994,13.1318,1
8.76758,1046,2,87.8881,7.74205,10.0447,3,28.1489,8.86601,3
9.86438,1877,2,71.551,8.93387,10.0705,3,78.3286,1.83496,4
7.46302,1195,3,54.5215,-2.61342,10.1233,3,87.5351,12.1378,3
12.0024,1404,2,102.184,-4.40739,10.1669,3,77.0349,0.323233,1
7.74997,1981,2,36.5169,-4.95378,10.1786,3,37.088,14.7308,1
9.73583,1302,3,56.5952,9.1722,10.2367,3,64.087,13.1299,3
6.88597,1424,2,8.21405,9.95763,10.2898,3,79.7431,7.77884,3
7.41965,1500,3,53.164,5.62222,10.3116,3,28.8913,11.468,3
5.65937,1059,1,50.125,-2.31339,10.3222,3,29.742,6.13691,4
9.84439,1549,1,112.624,-2.78933,10.342,3,35.4586,0.71407,2
9.48062,1396,1,74.4282,8.52564,10.3504,3,25.2197,5.59557,2
11.5353,1507,3,116.367,3.4426,10.3508,3,44.5987,8.9408,2
9.09348,1907,1,37.1768,4.12965,10.4102,3,60.4643,6.19715,2
7.79155,1136,3,46.6472,-1.51241,10.457,3,83.4105,4.83692,3
5.68306,1714,1,4.12522,-0.590351,10.4867,3,20.5554,5.34574,4
8.27879,1722,1,39.1404,-3.10021,10.4872,3,64.896,5.70669,2
8.94721,1417,2,37.8287,-0.724439,10.4926,3,47.5642,10.7889,2
9.65792,1535,2,93.3491,9.39438,10.5023,3,31.1242,14.1788,4
12.6535,1828,3,111.601,-4.06586,10.5431,3,39.9838,8.32865,1
9.02316,1806,1,45.4444,3.65391,10.55,3,72.4975,13.6427,1
8.39201,1183,3,93.0293,3.22069,10.5589,3,36.9169,7.13284,2
11.0613,1505,3,108.948,-0.0402004,10.5672,3,49.2062,2.33727,2
9.38131,1020,3,50.1581,-3.31508,10.5757,3,25.0716,11.2654,3
7.82499,1709,1,47.5265,-1.06171,10.5793,3,70.8806,12.4385,2
6.01469,1126,3,25.2634,-4.11454,10.6005,3,43.4273,4.93175,3
10.2438,1796,3,113.743,9.16297,10.6602,3,59.6007,10.8299,2
9.46352,1213,2,96.8528,-0.408777,10.6965,3,74.1336,8.42765,4
12.0147,1458,2,110.957,-0.375931,10.7135,3,33.7505,3.69477,1
11.2247,1386,2,80.1313,9.42354,10.7212,3,57.6393,6.59513,1
10.0566,1688,3,93.8352,-2.32093,10.7365,3,61.7537,7.83699,4
8.66284,1085,1,60.2846,2.31583,10.7891,3,77.9126,10.8008,3
4.70757,1596,1,21.3998,-1.85098,10.8072,3,41.0898,3.53652,2
9.013,1656,1,99.5573,-3.32951,10.8199,3,57.4381,3.83527,2
10.0437,1007,1,81.2761,-0.259553,10.836,3,32.6536,5.91801,4
10.3286,1293,3,65.2544,4.34143,10.8824,3,57.3193,9.50019,2
5.26119,1550,2,21.9508,4.66291,10.8935,3,34.357,13.332,1
9.3735,1423,3,47.9663,4.0494,10.9225,3,63.6641,4.03594,3
9.36594,1603,2,18.1735,8.1679,11.0572,3,76.6469,9.16757,4
10.0271,1629,1,102.789,2.60858,11.0635,3,51.6418,3.96922,1
8.52623,1113,1,60.7118,4.74391,11.0913,3,56.7782,14.5808,2
9.58149,1095,1,60.0724,-4.90398,11.1128,3,51.7352,5.21571,2
6.03612,1344,3,13.5004,3.91723,11.1157,3,32.3576,6.78068,2
8.45148,1304,3,78.5889,-0.00557187,11.119,3,65.6194,14.2895,2
9.16286,1094,1,69.9903,-3.00197,11.1288,3,73.4756,6.73401,2
9.09499,1034,1,51.2535,-0.191266,11.1471,3,73.4888,8.6322,3
9.23202,1655,1,95.8267,-2.75561,11.165,3,36.3345,13.4012,2
8.30617,1130,2,58.5813,-3.23703,11.169,3,29.8281,12.376,2
8.41934,1081,1,55.2123,7.95169,11.1741,3,46.4701,5.20332,1
8.76276,1703,3,58.4499,7.33843,11.2377,3,53.2819,7.35105,4
9.37298,1323,3,52.2018,3.74968,11.2589,3,58.7599,12.4401,1
3.8132,1010,2,3.34227,6.60037,11.3118,3,68.3246,4.77737,3
4.1236,1735,3,19.604,-4.69508,11.3185,3,47.5184,14.1595,1
7.92038,1363,2,37.4628,-1.3683,11.3696,3,79.9799,13.7,2
12.7011,1085,3,102.454,1.92949,11.4106,3,79.2511,3.80544,4
9.16843,1780,3,90.5793,-0.131675,11.4199,3,39.8186,5.09731,2
6.9029,1147,1,27.135,-0.00650815,11.4433,3,30.8089,9.29307,4
7.19684,1222,2,23.5176,-1.02128,11.4631,3,54.9705,0.545106,2
6.96878,1225,3,8.80369,3.08596,11.4636,3,22.0966,7.80989,2
8.95388,1139,3,80.5216,0.285689,11.4705,3,22.7882,4.07282,4
9.8103,1477,1,34.5821,-4.98056,11.4737,3,71.3374,11.6688,4
10.5395,1710,1,77.9255,9.8797,11.4788,3,62.2311,13.7849,2
9.76359,1095,3,112.748,0.366948,11.4796,3,56.5737,4.60151,4
7.3882,1730,2,60.1052,9.14036,11.5227,3,47.6967,4.48371,1
8.16711,1634,1,4.7907,-1.77356,11.5883,3,80.4505,5.7009,3
7.75201,1973,1,19.8341,-0.58402,11.6207,3,53.6806,6.40551,1
5.454,1863,1,11.0833,7.61818,11.6541,3,28.0606,4.25735,2
9.49853,1201,2,47.4157,2.41809,11.6951,3,66.2766,1.22897,1
10.251,1258,2,54.346,2.3786,11.7935,3,72.3661,13.2335,4
4.48154,1381,1,24.5763,-3.75736,11.8828,3,50.2837,5.05906,3
7.64699,1052,2,32.2624,-4.6028,11.8993,3,37.2891,4.81795,1
10.2947,1532,2,111.591,-3.18333,11.9093,3,37.479,8.22172,2
6.50781,1002,3,14.4436,5.56847,11.9124,3,64.7623,9.85229,4
9.29148,1276,2,79.4021,2.68006,11.9809,3,62.8791,0.109922,4
6.55253,1562,3,46.2663,9.56165,12.0113,3,61.3716,1.42611,4
12.0056,1075,3,95.549,8.60262,12.0129,3,67.3515,7.81451,3
3.81952,1671,1,17.6945,3.50909,12.0379,3,37.8664,4.02399,2
5.19029,1994,3,8.66558,0.428963,12.0473,3,25.0011,9.36897,2
8.55916,1615,2,35.2024,1.08834,12.0567,3,85.7945,11.2691,2
6.09912,1039,1,38.4482,4.94689,12.1093,3,88.1503,10.7856,4
5.15016,1611,3,9.2366,-4.79093,12.1367,3,70.1864,5.13408,2
5.84412,1450,2,13.5131,0.604145,12.2284,3,75.3916,11.2089,1
6.61761,1980,2,2.41654,3.34893,12.2341,3,42.4886,10.2637,2
5.92745,1349,2,18.8175,0.0351647,12.2418,3,52.05,9.56763,1
7.45102,1449,3,40.7089,3.91486,12.2519,3,80.6398,13.7054,1
5.07794,1292,2,6.13986,-0.989236,12.2571,3,41.5854,8.40165,2
11.3369,1002,1,118.484,5.00224,12.3147,3,55.2444,6.32945,4
7.17334,1531,2,42.3723,4.01577,12.357,3,27.3559,8.62727,1
